seed,method,index_bits,horizon,calibration_horizon,weight_relative_mse,kernel_relative_mse,rollout_relative_mse,tail_rollout_relative_mse,max_radius,unstable_modes,operator_file_bytes,shared_projection_bytes,total_deployed_bytes,fit_elapsed_s,peak_cuda_bytes
2,cartesian_memory,8,64,128,0.6499836645872274,0.8236637730007142,0.7085194590416526,0.7678281755928325,0.9947637906137861,0,336,4096,4432,0.2484138011932373,54242304
2,cartesian_memory,8,128,128,0.6499836645872274,0.893315368961406,0.8165003346762925,0.8642736602892815,0.9947637906137861,0,336,4096,4432,0.2484138011932373,54242304
2,cartesian_memory,8,256,128,0.6499836645872274,0.9351084828313512,0.8917433575365981,0.9186521753100817,0.9947637906137861,0,336,4096,4432,0.2484138011932373,54242304
2,cartesian_memory,8,512,128,0.6499836645872274,0.9592852794590601,0.9350347524565008,0.9535800195831322,0.9947637906137861,0,336,4096,4432,0.2484138011932373,54242304
2,cartesian_normalized_memory,8,64,128,0.57234278048405,0.2571230784348759,0.24392667744423158,0.25708911182017885,0.9998939633369446,0,336,4096,4432,0.26749324798583984,54242304
2,cartesian_normalized_memory,8,128,128,0.57234278048405,0.3522469052427056,0.26721175979866013,0.29584237088311305,0.9998939633369446,0,336,4096,4432,0.26749324798583984,54242304
2,cartesian_normalized_memory,8,256,128,0.57234278048405,0.6773044565299641,0.4364863441646821,0.49775693908250046,0.9998939633369446,0,336,4096,4432,0.26749324798583984,54242304
2,cartesian_normalized_memory,8,512,128,0.57234278048405,1.035740084096383,0.7976378908626879,0.9454425459714577,0.9998939633369446,0,336,4096,4432,0.26749324798583984,54242304
2,phase_nearest,8,64,128,5.794792286813934e-05,0.07165327120029788,0.03289165037539859,0.04219727980366619,0.9998939633369446,0,336,4096,4432,0.0006909370422363281,36747264
2,phase_nearest,8,128,128,5.794792286813934e-05,0.2885972639899876,0.1332598014337647,0.17729417593783323,0.9998939633369446,0,336,4096,4432,0.0006909370422363281,36747264
2,phase_nearest,8,256,128,5.794792286813934e-05,0.8900927644556633,0.4826590847313164,0.6191766239357452,0.9998939633369446,0,336,4096,4432,0.0006909370422363281,38483968
2,phase_nearest,8,512,128,5.794792286813934e-05,1.4653575900361147,1.0143710901656657,1.2634113134082243,0.9998939633369446,0,336,4096,4432,0.0006909370422363281,43384832
2,phase_weight,8,64,128,3.819664609423722e-05,0.03764899027593296,0.01813912993447065,0.023401974453323114,0.9998939633369445,0,336,4096,4432,0.13818597793579102,36747264
2,phase_weight,8,128,128,3.819664609423722e-05,0.1426398705509542,0.06610706168819755,0.08730299963135119,0.9998939633369445,0,336,4096,4432,0.13818597793579102,36747264
2,phase_weight,8,256,128,3.819664609423722e-05,0.4507361010151052,0.22726940604513304,0.29156641514860565,0.9998939633369445,0,336,4096,4432,0.13818597793579102,38483968
2,phase_weight,8,512,128,3.819664609423722e-05,1.0596439181011776,0.6210611260032926,0.788369869578503,0.9998939633369445,0,336,4096,4432,0.13818597793579102,43384832
2,phase_memory,8,64,128,0.018227709198034587,0.0376775745761795,0.021225304533821775,0.025401333547405567,0.9998939633369445,0,336,4096,4432,0.251431941986084,54242304
2,phase_memory,8,128,128,0.018227709198034587,0.12977652894555772,0.06596602611931565,0.0859009625762576,0.9998939633369445,0,336,4096,4432,0.251431941986084,54242304
2,phase_memory,8,256,128,0.018227709198034587,0.40980802989716447,0.20303579663339885,0.25781106842394874,0.9998939633369445,0,336,4096,4432,0.251431941986084,54242304
